year,quarter,market,dur_stay,mode,mode_detail,nationality,purpose,sex,age,package,Visits (000s),Spend (£m),Nights (000s),sample
2002,April-June,USA,Nil  nights,Air,Air,USA,Holiday,Male,45-54,Independent,0.368651001,0,0,1
2002,April-June,USA,Nil  nights,Air,Air,USA,Holiday,Female,35-44,Independent,0.448826996,0.0166066,0,1
2002,April-June,USA,1-3  nights,Air,Air,UK,Holiday,Male,25-34,Independent,0.215869995,0.00798719,0.647609985,1
2002,April-June,USA,1-3  nights,Air,Air,UK,Holiday,Male,35-44,Independent,0.477819,0.038703301,0.955638,1
2002,April-June,USA,1-3  nights,Air,Air,UK,Holiday,Female,25-34,Independent,0.230138,0,0.690414001,1
2002,April-June,USA,1-3  nights,Air,Air,UK,Miscellaneous,Male,35-44,Independent,1.505423981,0.247460196,1.505423981,4
2002,April-June,USA,1-3  nights,Air,Air,UK,Miscellaneous,Male,45-54,Independent,0.438484985,0.061387898,0.438484985,1
2002,April-June,USA,1-3  nights,Air,Air,UK,Miscellaneous,Male,55-64,Independent,0.196804001,0.01909,0.196804001,1
2002,April-June,USA,1-3  nights,Air,Air,UK,Miscellaneous,Female,35-44,Independent,0.983923004,0.1424113,1.636693024,3
2002,April-June,USA,1-3  nights,Air,Air,UK,Miscellaneous,Female,45-54,Independent,0.215869995,0.026983801,0.215869995,1
2002,April-June,USA,1-3  nights,Air,Air,UK,Miscellaneous,Female,55-64,Independent,0.86327002,0.0146756,0.86327002,1
2002,April-June,USA,1-3  nights,Air,Air,Belgium,Miscellaneous,Male,25-34,Independent,0.203966003,0.017745,0.203966003,1
2002,April-June,USA,1-3  nights,Air,Air,Germany,Holiday,Male,35-44,Independent,0.203966003,0.022844199,0.61189801,1
2002,April-June,USA,1-3  nights,Air,Air,Germany,Miscellaneous,Male,16-24,Independent,0.828478027,0.059650398,0.828478027,1
2002,April-June,USA,1-3  nights,Air,Air,Germany,Miscellaneous,Male,25-34,Independent,0.504118011,0.081667102,0.504118011,1
2002,April-June,USA,1-3  nights,Air,Air,Germany,Miscellaneous,Female,25-34,Independent,1.123053986,0.076776797,1.123053986,2
2002,April-June,USA,1-3  nights,Air,Air,Italy,Miscellaneous,Male,35-44,Independent,0.34426001,0.0430325,0.34426001,1
2002,April-June,USA,1-3  nights,Air,Air,Netherlands,Miscellaneous,Female,35-44,Independent,0.195147995,0.0218566,0.195147995,1
2002,April-June,USA,1-3  nights,Air,Air,Irish Republic,Holiday,Male,35-44,Independent,0.313342987,0.066428703,0.626685974,1
2002,April-June,USA,1-3  nights,Air,Air,Irish Republic,Miscellaneous,Male,25-34,Independent,0.203966003,0.0126459,0.203966003,1
2002,April-June,USA,1-3  nights,Air,Air,Irish Republic,Miscellaneous,Female,45-54,Independent,0.407355011,0.0659915,0.407355011,1
2002,April-June,USA,1-3  nights,Air,Air,Bulgaria,Miscellaneous,Female,45-54,Independent,0.203966003,0.019172801,0.203966003,1
2002,April-June,USA,1-3  nights,Air,Air,Other Eastern Europe,Miscellaneous,Male,25-34,Independent,0.607228027,0.150593,0.607228027,1
2002,April-June,USA,1-3  nights,Air,Air,USA,Holiday,Male,0 -15,Independent,0.448826996,0.082359797,1.34647998,1
2002,April-June,USA,1-3  nights,Air,Air,USA,Holiday,Male,0 -15,Non-Independent,0.246606003,0.060583,0.739817993,1
2002,April-June,USA,1-3  nights,Air,Air,USA,Holiday,Male,16-24,Independent,4.908945953,0.8422703,10.52684888,9
2002,April-June,USA,1-3  nights,Air,Air,USA,Holiday,Male,16-24,Non-Independent,0.737302002,0.105434102,2.211899902,2
2002,April-June,USA,1-3  nights,Air,Air,USA,Holiday,Male,25-34,Independent,7.295543961,2.254368295,13.23675691,16
2002,April-June,USA,1-3  nights,Air,Air,USA,Holiday,Male,25-34,Non-Independent,0.704090988,0.136229,1.619055954,2
2002,April-June,USA,1-3  nights,Air,Air,USA,Holiday,Male,35-44,Independent,3.869063995,3.259467203,8.287230957,9
2002,April-June,USA,1-3  nights,Air,Air,USA,Holiday,Male,35-44,Non-Independent,2.943619034,0.3056205,8.372864075,3
2002,April-June,USA,1-3  nights,Air,Air,USA,Holiday,Male,45-54,Independent,7.798697006,4.186418297,16.86256892,22
2002,April-June,USA,1-3  nights,Air,Air,USA,Holiday,Male,45-54,Non-Independent,2.732222992,0.476863201,7.654651825,7
2002,April-June,USA,1-3  nights,Air,Air,USA,Holiday,Male,55-64,Independent,3.752490021,0.802444803,8.847481995,10
2002,April-June,USA,1-3  nights,Air,Air,USA,Holiday,Male,55-64,Non-Independent,1.765356979,0.274039201,3.88788591,4
2002,April-June,USA,1-3  nights,Air,Air,USA,Holiday,Male,65+,Independent,3.141971008,1.657443411,7.312884857,9
2002,April-June,USA,1-3  nights,Air,Air,USA,Holiday,Male,65+,Non-Independent,1.647806976,0.096439699,3.295195007,4
2002,April-June,USA,1-3  nights,Air,Air,USA,Holiday,Female,0 -15,Independent,3.084944962,0.787733703,7.3963479,4
2002,April-June,USA,1-3  nights,Air,Air,USA,Holiday,Female,0 -15,Non-Independent,0.246606003,0.070529297,0.739817993,1
2002,April-June,USA,1-3  nights,Air,Air,USA,Holiday,Female,16-24,Independent,5.595818039,1.109900805,12.89961113,11
2002,April-June,USA,1-3  nights,Air,Air,USA,Holiday,Female,16-24,Non-Independent,0.836218002,0.163150098,2.50865094,3
2002,April-June,USA,1-3  nights,Air,Air,USA,Holiday,Female,25-34,Independent,4.923672012,1.555529594,10.87540288,13
2002,April-June,USA,1-3  nights,Air,Air,USA,Holiday,Female,25-34,Non-Independent,1.416937988,0.18700298,2.760625977,4
2002,April-June,USA,1-3  nights,Air,Air,USA,Holiday,Female,35-44,Independent,6.878159988,1.854572152,15.3557509,18
2002,April-June,USA,1-3  nights,Air,Air,USA,Holiday,Female,35-44,Non-Independent,1.512910995,0.090089099,2.743421936,4
2002,April-June,USA,1-3  nights,Air,Air,USA,Holiday,Female,45-54,Independent,7.439764938,2.265516805,18.49095285,20
2002,April-June,USA,1-3  nights,Air,Air,USA,Holiday,Female,45-54,Non-Independent,0.246606003,0.0522805,0.739817993,1
2002,April-June,USA,1-3  nights,Air,Air,USA,Holiday,Female,55-64,Independent,6.707908997,1.631099602,14.6045419,14
2002,April-June,USA,1-3  nights,Air,Air,USA,Holiday,Female,55-64,Non-Independent,0.467143997,0.10965,1.401432007,2
2002,April-June,USA,1-3  nights,Air,Air,USA,Holiday,Female,65+,Independent,3.91059906,3.530141002,9.857304031,7
2002,April-June,USA,1-3  nights,Air,Air,USA,Holiday,Female,65+,Non-Independent,1.364080002,0.117651801,2.347984955,3
2002,April-June,USA,1-3  nights,Air,Air,USA,Miscellaneous,Male,0 -15,Independent,1.179502014,0.0859829,1.179502014,4
2002,April-June,USA,1-3  nights,Air,Air,USA,Miscellaneous,Male,16-24,Independent,4.688491028,0.48203501,4.688491028,11
2002,April-June,USA,1-3  nights,Air,Air,USA,Miscellaneous,Male,16-24,Non-Independent,0.457484985,0.023789199,0.457484985,1
2002,April-June,USA,1-3  nights,Air,Air,USA,Miscellaneous,Male,25-34,Independent,8.019354019,0.696318421,10.63871402,17
2002,April-June,USA,1-3  nights,Air,Air,USA,Miscellaneous,Male,35-44,Independent,7.455289017,1.374652026,7.455289017,22
2002,April-June,USA,1-3  nights,Air,Air,USA,Miscellaneous,Male,45-54,Independent,6.206554001,1.139151848,6.206554001,17
2002,April-June,USA,1-3  nights,Air,Air,USA,Miscellaneous,Male,55-64,Independent,6.073726013,0.910890606,6.073726013,18
2002,April-June,USA,1-3  nights,Air,Air,USA,Miscellaneous,Male,55-64,Non-Independent,1.001056992,0.0625249,1.230777985,2
2002,April-June,USA,1-3  nights,Air,Air,USA,Miscellaneous,Male,65+,Independent,4.663912979,1.190206228,4.663912979,12
2002,April-June,USA,1-3  nights,Air,Air,USA,Miscellaneous,Male,65+,Non-Independent,1.924253983,0.1217229,1.924253983,4
2002,April-June,USA,1-3  nights,Air,Air,USA,Miscellaneous,Female,0 -15,Independent,0.894192001,0.076465399,1.320817001,3
2002,April-June,USA,1-3  nights,Air,Air,USA,Miscellaneous,Female,16-24,Independent,4.097962036,0.304629557,5.69287999,12
2002,April-June,USA,1-3  nights,Air,Air,USA,Miscellaneous,Female,25-34,Independent,7.011888,0.910109543,7.011888,16
2002,April-June,USA,1-3  nights,Air,Air,USA,Miscellaneous,Female,25-34,Non-Independent,0.995429001,0.088674303,0.995429001,2
2002,April-June,USA,1-3  nights,Air,Air,USA,Miscellaneous,Female,35-44,Independent,6.770625,1.239629585,6.770625,18
2002,April-June,USA,1-3  nights,Air,Air,USA,Miscellaneous,Female,45-54,Independent,6.228183029,0.863617331,7.15311702,18
2002,April-June,USA,1-3  nights,Air,Air,USA,Miscellaneous,Female,45-54,Non-Independent,0.748822998,0.034820301,0.748822998,1
2002,April-June,USA,1-3  nights,Air,Air,USA,Miscellaneous,Female,55-64,Independent,5.452867004,0.769193406,5.452867004,13
2002,April-June,USA,1-3  nights,Air,Air,USA,Miscellaneous,Female,55-64,Non-Independent,0.710257996,0.071729082,0.710257996,2
2002,April-June,USA,1-3  nights,Air,Air,USA,Miscellaneous,Female,65+,Independent,4.23642897,0.414843849,4.23642897,8
2002,April-June,USA,1-3  nights,Air,Air,USA,Miscellaneous,Female,65+,Non-Independent,0.826135986,0.026669541,0.826135986,2
2002,April-June,USA,1-3  nights,Air,Air,Canada,Miscellaneous,Male,55-64,Non-Independent,0.203966003,0.017745,0.203966003,1
2002,April-June,USA,1-3  nights,Air,Air,Canada,Miscellaneous,Female,16-24,Independent,0.266112,0.0164989,0.798335999,1
2002,April-June,USA,1-3  nights,Air,Air,Other Central & South America,Miscellaneous,Male,16-24,Independent,0.417791992,0.079171602,0.417791992,2
2002,April-June,USA,1-3  nights,Air,Air,Other Central & South America,Miscellaneous,Male,35-44,Independent,0.386505005,0.051018699,0.386505005,1
2002,April-June,USA,1-3  nights,Air,Air,South Korea,Holiday,Male,16-24,Independent,0.185951004,0.095206898,0.557853027,1
2002,April-June,USA,1-3  nights,Air,Air,Australia,Miscellaneous,Male,45-54,Independent,0.208895996,0.035930102,0.208895996,1
2002,April-June,USA,1-3  nights,Air,Air,Australia,Miscellaneous,Male,55-64,Independent,0.282825989,0.017535199,0.565651978,1
2002,April-June,USA,1-3  nights,Air,Air,Australia,Miscellaneous,Female,55-64,Independent,0.386505005,0.139915,0.386505005,1
2002,April-June,USA,1-3  nights,Air,Air,Saudi Arabia,Miscellaneous,Male,16-24,Independent,0.210746994,0.034141,0.210746994,1
2002,April-June,USA,1-3  nights,Air,Air,Saudi Arabia,Miscellaneous,Male,25-34,Independent,0.210746994,0.0067439,0.210746994,1
2002,April-June,USA,1-3  nights,Air,Air,Saudi Arabia,Miscellaneous,Male,45-54,Independent,0.203966003,0.073835703,0.203966003,1
2002,April-June,USA,1-3  nights,Air,Air,Saudi Arabia,Miscellaneous,Female,0 -15,Independent,0.42807901,0.018264801,0.42807901,1
2002,April-June,USA,1-3  nights,Air,Air,Egypt,Holiday,Female,45-54,Independent,0.186751007,0.039591199,0.186751007,1
2002,April-June,USA,1-3  nights,Air,Air,Israel,Miscellaneous,Female,25-34,Independent,0.210746994,0,0.210746994,1
2002,April-June,USA,1-3  nights,Air,Air,India,Miscellaneous,Male,16-24,Independent,0.759683014,0.049201722,0.759683014,2
2002,April-June,USA,1-3  nights,Air,Air,India,Miscellaneous,Male,25-34,Independent,0.277678009,0.28101,0.277678009,1
2002,April-June,USA,1-3  nights,Air,Air,India,Miscellaneous,Male,45-54,Independent,0.377713013,0.00774312,0.377713013,1
2002,April-June,USA,1-3  nights,Air,Air,Pakistan,Holiday,Male,25-34,Independent,0.435352997,0.061239801,1.306060059,1
2002,April-June,USA,1-3  nights,Air,Air,Pakistan,Holiday,Male,55-64,Independent,0.203966003,0.145224,0.61189801,1
2002,April-June,USA,1-3  nights,Air,Air,Pakistan,Miscellaneous,Male,25-34,Independent,0.234421005,0.00304747,0.234421005,1
2002,April-June,USA,1-3  nights,Air,Air,South Africa,Miscellaneous,Male,16-24,Independent,0.341545013,0.00580627,0.341545013,1
2002,April-June,USA,1-3  nights,Air,Air,South Africa,Miscellaneous,Male,55-64,Independent,0.341545013,0.091875602,0.341545013,1
2002,April-June,USA,1-3  nights,Air,Air,Other Southern Africa,Miscellaneous,Female,16-24,Independent,0.763940979,0.039724898,0.763940979,1
2002,April-June,USA,1-3  nights,Air,Air,Nigeria,Holiday,Male,35-44,Independent,0.203966003,0.035592102,0.407932007,1
2002,April-June,USA,1-3  nights,Air,Air,Other Africa,Miscellaneous,Male,25-34,Independent,0.203966003,0.00652691,0.203966003,1
2002,April-June,USA,1-3  nights,Air,Air,Other Africa,Miscellaneous,Female,16-24,Independent,0.186751007,0.070031602,0.560252991,1
2002,April-June,USA,4-7  nights,Air,Air,UK,Holiday,Male,25-34,Independent,0.643269989,0.287048,3.220689941,2
2002,April-June,USA,4-7  nights,Air,Air,UK,Holiday,Male,35-44,Independent,0.230138,0.168461,1.150689941,1
2002,April-June,USA,4-7  nights,Air,Air,UK,Holiday,Male,45-54,Independent,0.230138,0.325415,1.610969971,1
2002,April-June,USA,4-7  nights,Air,Air,UK,Holiday,Male,55-64,Independent,0.446007996,0.163595398,2.474449951,2
2002,April-June,USA,4-7  nights,Air,Air,UK,Holiday,Female,25-34,Independent,0.427399994,0.069238797,1.709599976,1
2002,April-June,USA,4-7  nights,Air,Air,UK,Holiday,Female,45-54,Independent,0.215869995,0.056557898,0.86347998,1
2002,April-June,USA,4-7  nights,Air,Air,UK,Miscellaneous,Male,25-34,Independent,0.540480011,0.329726,2.37601001,2
2002,April-June,USA,4-7  nights,Air,Air,Netherlands,Holiday,Male,25-34,Independent,0.305947998,0.080158398,1.223790039,1
2002,April-June,USA,4-7  nights,Air,Air,Netherlands,Holiday,Female,45-54,Independent,0.409019989,0.260546,2.454120117,1
2002,April-June,USA,4-7  nights,Air,Air,Norway,Miscellaneous,Female,16-24,Independent,0.390358002,0.199863,2.342149902,1
2002,April-June,USA,4-7  nights,Air,Air,USA,Holiday,Male,0 -15,Independent,2.175265015,1.320681398,14.7336499,8
2002,April-June,USA,4-7  nights,Air,Air,USA,Holiday,Male,16-24,Independent,2.125633026,0.734327801,11.03258392,6
2002,April-June,USA,4-7  nights,Air,Air,USA,Holiday,Male,16-24,Non-Independent,1.486125,1.025688,10.03422974,3
2002,April-June,USA,4-7  nights,Air,Air,USA,Holiday,Male,25-34,Independent,6.310145035,4.254891594,36.92264526,17
2002,April-June,USA,4-7  nights,Air,Air,USA,Holiday,Male,25-34,Non-Independent,1.16207399,0.6644665,6.304079834,3
2002,April-June,USA,4-7  nights,Air,Air,USA,Holiday,Male,35-44,Independent,9.366920944,5.247166904,53.77674158,22
2002,April-June,USA,4-7  nights,Air,Air,USA,Holiday,Male,35-44,Non-Independent,1.216389999,0.520657,7.85184375,3
2002,April-June,USA,4-7  nights,Air,Air,USA,Holiday,Male,45-54,Independent,9.355410034,11.9914621,51.82414795,23
2002,April-June,USA,4-7  nights,Air,Air,USA,Holiday,Male,45-54,Non-Independent,2.941025009,1.715011102,15.25492993,9
2002,April-June,USA,4-7  nights,Air,Air,USA,Holiday,Male,55-64,Independent,9.803572006,9.419380997,51.16635394,20
2002,April-June,USA,4-7  nights,Air,Air,USA,Holiday,Male,55-64,Non-Independent,1.909458008,1.745524,11.15178979,6
2002,April-June,USA,4-7  nights,Air,Air,USA,Holiday,Male,65+,Independent,6.439536026,5.136491801,34.22209406,15
2002,April-June,USA,4-7  nights,Air,Air,USA,Holiday,Male,65+,Non-Independent,2.225304016,0.381724301,9.43497998,3
2002,April-June,USA,4-7  nights,Air,Air,USA,Holiday,Female,0 -15,Independent,3.60455397,2.140723203,19.79848962,8
2002,April-June,USA,4-7  nights,Air,Air,USA,Holiday,Female,0 -15,Non-Independent,1.383034988,1.136895,7.850319824,4
2002,April-June,USA,4-7  nights,Air,Air,USA,Holiday,Female,16-24,Independent,6.50907402,3.508509906,34.86778156,16
2002,April-June,USA,4-7  nights,Air,Air,USA,Holiday,Female,16-24,Non-Independent,1.699154007,0.429078701,9.75156189,6
2002,April-June,USA,4-7  nights,Air,Air,USA,Holiday,Female,25-34,Independent,7.474801941,3.271200803,44.55787347,17
2002,April-June,USA,4-7  nights,Air,Air,USA,Holiday,Female,25-34,Non-Independent,3.17744902,1.340487,15.39445984,5
2002,April-June,USA,4-7  nights,Air,Air,USA,Holiday,Female,35-44,Independent,13.25586595,7.825063402,79.78013293,25
2002,April-June,USA,4-7  nights,Air,Air,USA,Holiday,Female,35-44,Non-Independent,2.370546005,1.336459,9.482174255,4
2002,April-June,USA,4-7  nights,Air,Air,USA,Holiday,Female,45-54,Independent,13.21979489,6.530511691,64.7829856,31
2002,April-June,USA,4-7  nights,Air,Air,USA,Holiday,Female,45-54,Non-Independent,2.523021988,1.418426699,13.85763379,6
2002,April-June,USA,4-7  nights,Air,Air,USA,Holiday,Female,55-64,Independent,5.340707993,5.540975199,28.33090002,14
2002,April-June,USA,4-7  nights,Air,Air,USA,Holiday,Female,55-64,Non-Independent,4.956851013,1.825239598,24.08612976,7
2002,April-June,USA,4-7  nights,Air,Air,USA,Holiday,Female,65+,Independent,1.942627014,1.981739199,12.49243018,6
2002,April-June,USA,4-7  nights,Air,Air,USA,Holiday,Female,65+,Non-Independent,1.810043991,0.554403102,11.31776001,5
2002,April-June,USA,4-7  nights,Air,Air,USA,Miscellaneous,Male,16-24,Independent,0.246606003,0.176816,1.479640015,1
2002,April-June,USA,4-7  nights,Air,Air,USA,Miscellaneous,Male,35-44,Independent,0.220960999,0.113132,1.32577002,1
2002,April-June,USA,4-7  nights,Air,Air,USA,Miscellaneous,Male,45-54,Independent,0.704090988,0.184471801,4.682039917,2
2002,April-June,USA,4-7  nights,Air,Air,USA,Miscellaneous,Female,16-24,Independent,0.788613007,0.138435452,3.401054016,3
2002,April-June,USA,4-7  nights,Air,Air,USA,Miscellaneous,Female,25-34,Independent,0.246606003,0.184954,1.479640015,1
2002,April-June,USA,4-7  nights,Air,Air,USA,Miscellaneous,Female,35-44,Independent,1.162572006,0.775787398,6.940203796,3
2002,April-June,USA,4-7  nights,Air,Air,USA,Miscellaneous,Female,45-54,Independent,0.246606003,0.033785,0.986424011,1
2002,April-June,USA,4-7  nights,Air,Air,USA,Miscellaneous,Female,55-64,Independent,0.906311981,0.456443,4.540219971,2
2002,April-June,USA,4-7  nights,Air,Air,USA,Miscellaneous,Female,65+,Independent,0.246606003,0.372868,1.233030029,1
2002,April-June,USA,4-7  nights,Air,Air,Canada,Holiday,Female,25-34,Independent,0.266112,0.109638,1.862780029,1
2002,April-June,USA,4-7  nights,Air,Air,Other Central & South America,Holiday,Female,35-44,Non-Independent,0.278527008,0.195571,1.949689941,1
2002,April-June,USA,4-7  nights,Air,Air,Other Central & South America,Holiday,Female,45-54,Non-Independent,0.203966003,0.0447195,1.223800049,1
2002,April-June,USA,4-7  nights,Air,Air,Singapore,Miscellaneous,Female,16-24,Independent,0.417790985,0.062250898,1.671160034,1
2002,April-June,USA,4-7  nights,Air,Air,Japan,Holiday,Male,16-24,Independent,0.203966003,0.073019797,0.815864014,1
2002,April-June,USA,4-7  nights,Air,Air,Australia,Holiday,Male,35-44,Independent,0.386505005,0.062613801,1.932530029,1
2002,April-June,USA,4-7  nights,Air,Air,Australia,Holiday,Female,25-34,Independent,0.504118011,0.056461199,3.528830078,1
2002,April-June,USA,4-7  nights,Air,Air,Other Middle East,Holiday,Female,45-54,Independent,0.387949005,0.392604,2.715639893,1
2002,April-June,USA,4-7  nights,Air,Air,India,Holiday,Female,16-24,Independent,0.258665985,0.072771297,1.034660034,1
2002,April-June,USA,4-7  nights,Air,Air,Pakistan,Holiday,Male,25-34,Independent,0.234421005,0.061418301,0.937684021,1
2002,April-June,USA,4-7  nights,Air,Air,Nigeria,Holiday,Female,25-34,Independent,0.272679993,0.821312,1.636079956,1
2002,April-June,USA,4-7  nights,Air,Air,Kenya,Holiday,Male,25-34,Independent,0.208895996,0.074784797,1.253380005,1
2002,April-June,USA,8-14 nights,Air,Air,UK,Holiday,Male,25-34,Independent,0.865884979,0.373805,9.929960205,2
2002,April-June,USA,8-14 nights,Air,Air,UK,Holiday,Male,35-44,Independent,1.321247009,0.772974801,14.67653003,4
